cleaned_tweet_text,hashtags,emails
oh god done coachella,['#Coachella2015'],[]
steely dan spoon coachella,['#Coachella2015'],[]
 rt  see coachella,['#Coachella2015'],[]
drake brand new day tempting good enough coachella,['#Coachella2015'],[]
coachella diet begins,['#Coachella2015'],[]
rock please pay upward  wristband vip parking coachella,['#Coachella2015'],[]
coachella lineup,['#Coachella2015'],[]
 __ rt  whos responsible ___ coachella,['#Coachella2015'],[]
coachella lineup here,['#Coachella2015'],[]
ladies gentlemen coachella,['#coachella2015'],[]
coachella lineup announced tickets go sale tomorrow coachella lineup,"['#Coachella2015', '#lineup']",[]
rt  quoted storify story fans and haters react coachella http_,"['#Storify', '#Coachella2015']",[]
quoted storify story fans and haters react coachella,"['#Storify', '#Coachella2015']",[]
quoted storify story fans and haters react coachella,"['#Storify', '#Coachella2015']",[]
quoted storify story fans and haters react coachella,"['#Storify', '#Coachella2015']",[]
rt  whos going weekend  coachella,['#Coachella2015'],[]
 lineup here coachella __,['#Coachella2015'],[]
pretty please come phoenix coachella stops thanks _,['#Coachella2015'],[]
rt  coachella line tho,['#Coachella2015'],[]
 see coachella brb planning road trip,['#Coachella2015'],[]
trying think artists expecting see coachella lineup cant really think anyone,['#Coachella2015'],[]
someone please explain tickets sale tomorrow general admission already sold out coachella,['#Coachella2015'],[]
 used tweet story coachella,['#Coachella2015'],[]
roadie coachella treatmeright,"['#Coachella2015', '#TreatMeRight']",[]
coachella lineup announced scale    jealous you,['#Coachella2015'],[]
 lineup here coachella,['#Coachella2015'],[]
headlining ovoempire coachella,"['#OVOEmpire', '#Coachella2015']",[]
would go see two acts axwellingrosso amp weekend coachella,['#Coachella2015'],[]
reactions coachella carpoolchella frenchella notthisyearforme  indio ca,"['#coachella2015', '#carpoolchella', '#frenchella', '#notthisyearforme']",[]
omg coachella lineup tho unreal,"['#coachella2015', '#unreal']",[]
 lineup here coachella __,['#Coachella2015'],[]
rt  kim jong poon unreachable coachella coachella,"['#coachella2015', '#coachella']",[]
top acts coachella tame impala ratatat mac demarco father john misty brand new flying lotus angus amp julia stone,['#Coachella2015'],[]
drake gonna bring allstar guest list perform like pharrell last year epic coachella,"['#Epic', '#coachella2015']",[]
coachella lineup revealed acdc drake amp jack white headlining via,['#Coachella2015'],[]
rt  breaking news jackwhite headline coachella,"['#JackWhite', '#Coachella2015']",[]
coachella saturday jack white  weeknd  altj  ratatat  flosstradamus  sbtrkt  run jewels  tycho  chet faker  toro amp moi,['#Coachella2015'],[]
matter people complain ya line then coachella,['#coachella2015'],[]
actually serious coachella lineup,['#Coachella2015'],[]
kim jong poon unreachable coachella coachella,"['#coachella2015', '#coachella']",[]
coachella lineup announced,['#Coachella2015'],[]
coachella lineup announced,['#Coachella2015'],[]
maybe make peace coachella,['#Coachella2015'],[]
kansas whos taking me coachella coachella willbeyoursexslave,"['#coachella', '#Coachella2015', '#willbeyoursexslave']",[]
coachella lineup ___,['#Coachella2015'],[]
 whos responsible ___ coachella crying omg,['#Coachella2015'],[]
coachella friday tame impala  interpol  fliyng lotus  cloud nothings,['#Coachella2015'],[]
acdc headlining night one coachella sure ,['#Coachella2015'],[]
 here coachella,['#Coachella2015'],[]
coachella headline,['#Coachella2015'],[]
coachella lineup announced tix sale tomorrow noon pst,['#Coachella2015'],[]
rt  line coachella coachella,['#Coachella2015'],[]
 coachella lineup announced thoughts coachella,['#Coachella2015'],[]
  perform coachella,['#Coachella2015'],[]
  perform coachella,['#Coachella2015'],[]
new halloffame class announced coachella lineup rip twitter,"['#HallofFame', '#Coachella2015']",[]
drake headine coachella also acdc jackwhite others,"['#Drake', '#Coachella2015', '#ACDC', '#JackWhite']",[]
lineup tho  coachella,['#Coachella2015'],[]
seems like pretty much edm justify going coachella anymore coachella,['#Coachella2015'],[]
line coachella coachella,['#Coachella2015'],[]
coachella lineup acdc jack white drake steely dan fka twigs  altj vic mensa,['#Coachella2015'],[]
woof rt  oh snap coachella headliners include jack white acdc drake,['#Coachella2015'],[]
 lineup here coachella,['#Coachella2015'],[]
rt  drake one coachella headliners nowyouknow,"['#Drake', '#Coachella2015', '#NowYouKnow']",[]
 lineup here coachella _,['#Coachella2015'],[]
coachella line up,['#Coachella2015'],[]
coachella lineup false heres real one,['#Coachella2015'],[]
announces line up tix sale tomorrow coachella,['#Coachella2015'],[]
thing coachella,['#Coachella2015'],[]
even coachella lineup,['#Coachella2015'],[]
wants go coachella ,['#Coachella2015'],[]
 thoughts coachella lineup __,['#Coachella2015'],[]
playing coachella ,['#Coachella2015'],[]
variety coachella,['#Coachella2015'],[]
 waiting for _ coachella anyone lets goo __,['#Coachella2015'],[]
season begun coachella,['#coachella2015'],[]
coachella lineup here,['#Coachella2015'],[]
lil b making comeback coachella,['#coachella2015'],[]
rt  coachella music festival  lineup poster coachella coachella coachellalineup indi_,"['#Coachella2015', '#Coachella15', '#CoachellaLineup', '#indi']",[]
coachella lineup announced,['#Coachella2015'],[]
rt  mean coachella zzzzzzzzzzzzzzzzzzzzzzzz,"['#Coachella2015', '#ZzzzzzZzzzzzzzzZzzzzzzzz']",[]
fact playing coachella gives hope also ,['#Coachella2015'],[]
___  bruh rt  whos responsible ___ coachella,['#Coachella2015'],[]
whos responsible ___ coachella ________,['#Coachella2015'],[]
whos responsible ___ coachella _,['#Coachella2015'],[]
coachella lineup tho,['#Coachella2015'],[]
hold on staying home coachella,['#Coachella2015'],[]
petition play coachella,['#Coachella2015'],[]
 whos responsible ___ coachella,['#Coachella2015'],[]
trading weekend  pass weekend  pass rt coachella,"['#RT', '#Coachella2015']",[]
knew made coachella line up gonna people flipping one,['#Coachella2015'],[]
soo week  pass anyone trade week  coachella,['#Coachella2015'],[]
acdc jack white steely dan brand new st lucia many more faaack coachella,['#Coachella2015'],[]
 whos responsible ___ coachella lol,['#Coachella2015'],[]
going coachella,['#Coachella2015'],[]
leave yo girl home drizzy itsdrizzy coachella,"['#itsdrizzy', '#Coachella2015']",[]
coachella happening,['#Coachella2015'],[]
coachella ticketsnot sure care go less pretentious deserves vacation time,['#coachella2015'],[]
really rich seen tweet special prize get buy ticket coachella congrats,"['#Coachella2015', '#congrats']",[]
think andor localchella april coachella artists come town,['#Coachella2015'],[]
coachellalineuppostday coachella lineup drizzy,"['#Coachella2015', '#lineup', '#drizzy']",[]
photo coachella  line announced coachella coachella,"['#coachella', '#coachella2015']",[]
hope drake aware artist playing coachella coachella,['#Coachella2015'],[]
rt  oh snap coachella headliners include jack white acdc drake,['#Coachella2015'],[]
rt  work done today coachella,['#Coachella2015'],[]
work done today coachella,['#Coachella2015'],[]
coachella lineup announced,['#Coachella2015'],[]
luckily buy  jack white tickets coachella,['#Coachella2015'],[]
go go question coachella,['#Coachella2015'],[]
 lineup here coachella,['#Coachella2015'],[]
clean bandit saturday  wit coachella,['#Coachella2015'],[]
saturday lineup though coachella,['#Coachella2015'],[]
still january people already hyped coachella wow,['#Coachella2015'],[]
rt  real countdown begins coachella,['#Coachella2015'],[]
rt  rt  whos responsible ___ coachella,['#Coachella2015'],[]
well coachella lineup looks incredibly mediocre,['#Coachella2015'],[]
 lineup here coachella tyler ampamp flying lotus ____________,['#Coachella2015'],[]
rt  coachella announces lineup coachella,"['#Coachella', '#Coachella2015']",[]
begins saakeee coachella_,['#Coachella2015'],[]
there coachella coachella,"['#Coachella', '#Coachella2015']",[]
coachella lineup announced coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
drizzyyyyy ______ lineup here coachella,['#Coachella2015'],[]
 lineup here coachella anyone wanna go,['#Coachella2015'],[]
 coachella lineup,['#Coachella2015'],[]
mom knows whats coachella,['#coachella2015'],[]
coachellalineup rules coachella,"['#coachellalineup', '#Coachella2015']",[]
looking coachella lineups,['#Coachella2015'],[]
people think lineup coachella,['#Coachella2015'],[]
circa survive interpol fka twigs bad religion madeon ________________ coachella,['#Coachella2015'],[]
coachella lineup announced small print,['#Coachella2015'],[]
lt coachella lineup,['#Coachella2015'],[]
boyfriend texts excited steely dan playing coachella apparently ,['#Coachella2015'],[]
 coachella lineup here see whos playing april,['#Coachella2015'],[]
wonder whos hologram make appearance coachella,['#Coachella2015'],[]
action bronson azealie banks day first onstage twitter beefing performance coachella,['#Coachella2015'],[]
lol brand new joyce manor touch amore opening drake coachella,['#Coachella2015'],[]
wheres  coachella,['#Coachella2015'],[]
nothing really surprising thought would big surprise kick summer tour coachella,['#Coachella2015'],[]
noanalafronopeace rt  wait anal afro  coachella,"['#NoAnalAfroNoPeace', '#Coachella2015']",[]
also missed coachella lineup announcement here,['#Coachella2015'],[]
coachelllaaaa coachella lineup via,"['#coachella2015', '#lineup']",[]
coachella lineup out check headliners coachella drake acdc coachella coachellafest,"['#Coachella', '#drake', '#acdc', '#coachella2015', '#coachellafest']",[]
 legged dirt bike coachella,['#Coachella2015'],[]
coachella le pire line,['#coachella2015'],[]
chicken wing tornado coachella,['#Coachella2015'],[]
dance music taking america storm coachella coachella,"['#coachella', '#Coachella2015']",[]
decent lineup many music festivals little time and money coachella lineup details via,['#Coachella2015'],[]
is years coachella lineup __ coachella rockshow rock rockandroll_,"['#coachella2015', '#rockshow', '#rock', '#rockandroll']",[]
still trying make tyler creature happen coachella,['#Coachella2015'],[]
everyones freaking ride playing coachella saw em  holy fuck old coachella coachella coachellalineup,"['#coachella', '#Coachella2015', '#coachellalineup']",[]
guys seen coachella line up counting days til april iheartraves musicislove,"['#Coachella2015', '#iheartraves', '#musicislove']",[]
get full  lineup details now tickets sale tomorrow pm coachella coachella,"['#coachella', '#coachella2015']",[]
time reread magnifying glass now coachella,['#Coachella2015'],[]
coachella line,['#Coachella2015'],[]
repost repostappcoachella,"['#Repost', '#coachella2015']",[]
get full  lineup details now tickets sale tomorrow pm coachella coachella,"['#coachella', '#coachella2015']",[]
realized even though nero big enough second line coachella band use bc someone took,['#Coachella2015'],[]
also desaparecidos oh god oh fucking god coachella,['#Coachella2015'],[]
lineup released declined invitation play coachella music festival sorry maybe next year,['#Coachella2015'],[]
tickets day   pretty please coachella,['#coachella2015'],[]
coachella lineup out kinda underwhelmed maybe seeking new music lately,['#Coachella2015'],[]
drake coachella ayfkm,"['#Coachella2015', '#ayfkm']",[]
ehh rt  thoughts coachella lineup,['#Coachella2015'],[]
coachella announced talk  it whos going_,['#Coachella2015'],[]
coachella jamiexx florence machine ,['#Coachella2015'],[]
 lineup out whos going coachella heydrake,"['#Coachella2015', '#HeyDrake']",[]
really coachella ,['#coachella2015'],[]
acdc jack white drake headline coachella,['#Coachella2015'],[]
acdc jackwhite amp drake headline coachella  music festival coachella coachella coachellalineup us cali,"['#JackWhite', '#coachella', '#Coachella2015', '#coachellalineup', '#US', '#cali']",[]
literally cant even right now coachella  rt,['#Coachella2015'],[]
real tho coachella coachellalineup coachella,"['#coachella', '#coachellalineup', '#Coachella2015']",[]
whimper coachella,['#Coachella2015'],[]
coachella line out repeat coachella lineup ____,['#coachella2015'],[]
coachella lineup announced ingrosso defjam coachella,"['#Coachella', '#DefJam', '#Coachella2015']",[]
lineup coachella,['#Coachella2015'],[]
line jackwhite acdc drake steelydan coachella whos going april  april ,"['#jackwhite', '#acdc', '#drake', '#steelydan', '#Coachella2015']",[]
appears may coachella lineup coachella coachella coachella,"['#Coachella', '#Coachella2015', '#Coachella15']",[]
coachella dub thee danchella thedan,"['#Coachella2015', '#DanChella2015', '#TheDan']",[]
need matching drake shirts coachella,['#coachella2015'],[]
woah legit coachella,['#Coachella2015'],[]
oh god coachella,['#Coachella2015'],[]
coachella lineup posted coachella ,"['#Coachella2015', '#Coachella', '#2015']",[]
lil b sunday coachella,['#Coachella2015'],[]
coachella lineup announced acdc jack white drake headline festival,['#Coachella2015'],[]
coachella released,['#coachella2015'],[]
rt   would occasionally check coachella lineup thats me _,['#Coachella2015'],[]
rt  coachella lineup preview coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
really coachella,['#Coachella2015'],[]
coachella lineup preview coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
rt  festival season horizon amp tips bonnaroo coachella lo_,"['#Bonnaroo', '#Coachella2015', '#Lo']",[]
rt  coachella  ios app available download now poster announcement imminent goosebumps coachella musi_,"['#goosebumps', '#Coachella2015', '#musi']",[]
turned kroq  pasadena said expect details tonight coachella season,['#Coachella2015'],[]
iron maiden headline coachella  coachella,['#Coachella2015'],[]
coachella would like spoon swans cold war kids please thank you,['#Coachella2015'],[]
ok like said earlier official lineup drops wanted share yall coachella,['#Coachella2015'],[]
coachella coming soon,['#Coachella2015'],[]
rt  socoachella lineupcome come wherever,['#Coachella2015'],[]
lol porter robison instad pic looks like lineup poster background coachella,['#Coachella2015'],[]
rt  anyone else camping coachella  let knoooow neighbors coachella camping coachellapredictions,"['#Coachella2015', '#Coachella', '#camping', '#coachellapredictions']",[]
rt  acdc coachella,['#Coachella2015'],[]
rt  coachella lineup announcement week hunch coachella_,['#coachella2015'],[]
ahhh anticipation waiting see years lineup driving crazy coachella aimingforweekend,"['#Coachella2015', '#AimingForWeekend1']",[]
ugh broke sucks coachella only itstheplaceb,"['#Coachella2015', '#only400', '#itstheplace2b']",[]
rt  song one favourite bands would go coachella brave hipsters them,['#Coachella2015'],[]
oh well line sucks anyway  bitter coachella,['#coachella2015'],[]
learned lesson today lost coachella tickets account already,['#Coachella2015'],[]
insane line coachella,['#Coachella2015'],[]
everyone freaking coachella line up drooling ultra line _,"['#Coachella2015', '#Ultra2015']",[]
pretty devo coachella already sold out,['#Coachella2015'],[]
last year vowed would go coachella  ugh maybe next year _,['#Coachella2015'],[]
coachella line mehnot excited go since already bought ticket guess,['#Coachella2015'],[]
rt  cares coachella lineup wanna know warpedtour  full lineup,"['#Coachella2015', '#warpedtour']",[]
coachellatickets coachella hate,"['#Coachellatickets', '#Coachella2015']",[]
unavailable ass pffft lol coachella,['#Coachella2015'],[]
coachella tickets sold    ___ coachella coachellatickets coachella,"['#coachella', '#Coachellatickets', '#Coachella2015']",[]
awkward moment govball lineup better coachella lineup new york   california  ,"['#GovBall2015', '#Coachella2015']",[]
coachella weak son whathappenedthisyear,"['#Coachella2015', '#WhatHappenedThisYear']",[]
rt  impressed line coachella,['#Coachella2015'],[]
thanks coachella crushing dreams,['#Coachella2015'],[]
like half hipsters world gotten fashions steely dan coachella,['#Coachella2015'],[]
weekend  passes longer available  worst words ever read ripme coachella,"['#ripme', '#Coachella2015']",[]
wow coachella tickets sold  minutes fuckin craaay,['#Coachella2015'],[]
going carolinarebellion  awesome awesome lineup much better coachella,"['#CarolinaRebellion', '#Coachella2015']",[]
rt   devices going group one got in wtf coachella,['#Coachella2015'],[]
fuck everyone waiting lobby page made bought coachella tickets bummed _ notmyyeartodrakeout,"['#Coachella2015', '#notmyyeartoDrakeout']",[]
 devices going group one got in wtf coachella,['#Coachella2015'],[]
rt   lineup here coachella __,['#Coachella2015'],[]
damn got standby page tix already sold out figuratively let put tip coachella,['#Coachella2015'],[]
anyone going coachella  whats deal camping available buy bit crap already pass,['#Coachella2015'],[]
rt  wish could go sooo bad coachella,['#Coachella2015'],[]
coachella already sold out wtf,['#Coachella2015'],[]
final decision coahella head dress everything coachella,['#Coachella2015'],[]
coachella festival scams thousands amp thousands purchasing unwanted  shuttle passes scam,['#Coachella2015'],[]
acdc headlining friday playing likes tame impala eff coachella,['#Coachella2015'],[]
holly shit expansive coachella,['#Coachella2015'],[]
cant even secure ticket weekend  coachella  frustrating,['#Coachella2015'],[]
rt  coachella lineup lookin terrible ready see lineups waka roo __,['#coachella2015'],[]
 minutes release coachella still sold outdid something wrong drake acdc combo,['#Coachella2015'],[]
anyone getting coachella tickets yet page standby,['#Coachella2015'],[]
lineup coachella leaves lot desired,['#Coachella2015'],[]
years coachella line nuts may attend see freaky parking lot is coachella coachellalineup,"['#Coachella', '#Coachella2015', '#Coachella2013lineup']",[]
worst coachella,['#Coachella2015'],[]
rt  slightly painful look at_ coachella,['#Coachella2015'],[]
someone purchase coachella tickets time wait shit,['#Coachella2015'],[]
stress looks like fuck coachella needthesepasses,"['#fuck', '#Coachella2015', '#needthesepasses']",[]
oh noooo standby page coachella,['#Coachella2015'],[]
slightly painful look at_ coachella,['#Coachella2015'],[]
really upset coachella lineup gives chance find favorite artists,['#coachella2015'],[]
dear coachella heart attack purchasing tickets coachella shitmypants,"['#Coachella2015', '#shitmypants']",[]
waiting standby page like slow death__coachella,['#Coachella2015'],[]
coachella waiting room last  minutes,['#Coachella2015'],[]
closest ever get feeling defusing bomb waiting standby page coachella tickets coachella,['#Coachella2015'],[]
acdc got name back vacuum cleaner vacuum cleaners allowed coachella acdc coachella,"['#ACDC', '#Coachella2015']",[]
else feeling pain coachella,['#Coachella2015'],[]
selling two ga weekend  coachella tickets ___,['#Coachella2015'],[]
ughstill standby page coachella tickets,['#Coachella2015'],[]
yall think making  scalping ruins experiences coachella coachellatickets,"['#Coachella2015', '#Coachellatickets']",[]
 fuck coachella,['#Coachella2015'],[]
rt  may lord us coachella,['#Coachella2015'],[]
still freaking fuck coachella lineup though coachella,['#Coachella2015'],[]
need stress coachella tickets presaled shit coachella,"['#Coachella', '#Coachella2015']",[]
dont see lineup coachella coachellaneedscalvin,"['#Coachella2015', '#CoachellaNeedsCalvin']",[]
coachella death metalsludge bands go coachella,['#Coachella2015'],[]
rt  sad sad sad sad sad day today coachella broke af,"['#Coachella2015', '#broke', '#af']",[]
sad sad sad sad sad day today coachella broke af,"['#Coachella2015', '#broke', '#af']",[]
really hoping big krit amp frank ocean would apart coachella,['#Coachella2015'],[]
moment silence coachella lineup fml _,['#Coachella2015'],[]
rt  first coachella govballnyc drake headliner,"['#Coachella2015', '#GovBallNYC']",[]
ngl coachella looks fucking sick,['#Coachella2015'],[]
deadmau shows plays nothing soundclown songs hour blogosphere literally implodes coachella,['#Coachella2015'],[]
rt  coachella lineup extremely disappointing year,['#Coachella2015'],[]
coachella lineup extremely disappointing year,['#Coachella2015'],[]
coachella lineup looking good think pass miss  listing coachella coachella drake acdc,"['#Coachella2015', '#coachella', '#Drake', '#ACDC']",[]
tbh lineup would sell ticket asap coachella,['#Coachella2015'],[]
rt  gonna lie coachella govball lineups underwhelming far maybe firefly better,"['#coachella2015', '#govball2015', '#firefly2015']",[]
coachella line year dead coachella,['#Coachella2015'],[]
rt  really hoping head lining oh well theres always next year coachella worstlineupever,"['#Coachella2015', '#worstlineupever']",[]
set headline coachella alongside  amp cry every time,['#Coachella2015'],[]
again coachella line disappoints decent performers year coachella,['#Coachella2015'],[]
rt  one thinks coachella line sucks,['#Coachella2015'],[]
weak coachella line up imo,['#Coachella2015'],[]
worse today  traffic vs coachella ticket traffic closecall,"['#Coachella2015', '#CLOSECALL']",[]
going coachella like christmas shopping black friday desert crowded  degrees high ass people priced,['#Coachella2015'],[]
face coachella pum _,['#Coachella2015'],[]
govballnyc better line coachella smh,"['#GovBallNYC', '#Coachella2015']",[]
hey guysonce going coachella wanted clear ,['#Coachella2015'],[]
governors ball better lineup coachella,['#Coachella2015'],[]
hope rains s set everyone talk bathed drakes tears coachella,['#Coachella2015'],[]
coachella line great drake headlining kden,['#Coachella2015'],[]
coachella lineup trash __,['#Coachella2015'],[]
people pretending get excited overpay see bands barely know hipstersruletheworld coachella,"['#HipstersRuleTheWorld', '#Coachella2015']",[]
playing coachella going _dyinginside,"['#Coachella2015', '#dyinginside']",[]
bet lot folks buying coachella tickets insert _ face,"['#Coachella2015', '#insert']",[]
coachella horrible line up worth schlepping desert this festival done sorry kids,['#Coachella2015'],[]
doesnt help first day coachella acdc highlights shoot,['#Coachella2015'],[]
 whos joining us coachella fucking pulling dick ac fukcing dc,['#Coachella2015'],[]
rt  coachella ticket prices soul like,['#Coachella2015'],[]
never go concertfestival again coachella,['#Coachella2015'],[]
coachella hipster rich boys complaining lineups,['#Coachella2015'],[]
coachella ticket prices soul like,['#Coachella2015'],[]
coachella drake ,['#Coachella2015'],[]
wish  spend music festival sigh coachella,['#Coachella2015'],[]
damn coachella line ugggggh,['#Coachella2015'],[]
rt  todays schedule consists internship training followed extreme stress spending hours online waiting room fo_,[],[]
dare u coachella lineup fka twiggs def bigger letters,['#Coachella2015'],[]
fuck performing coachella ,['#Coachella2015'],[]
clearly thinks coachella line awful,['#Coachella2015'],[]
real_housebear says govballnyc lineup gt coachella lineup plus nyc govball coachella,"['#NYC', '#GovBall2015', '#Coachella2015']",[]
cannot go coachella yaya us visa e lol richkidproblem yayadependent,"['#Coachella2015', '#richkidproblem', '#yayadependent']",[]
year time actually go music festivals line ups trash coachella governorsball,"['#Coachella2015', '#GovernorsBall']",[]
rt  coachella lineup eye exam made half way threw up anyone cool playing,['#Coachella2015'],[]
gonna lie coachella govball lineups underwhelming far maybe firefly better,"['#coachella2015', '#govball2015', '#firefly2015']",[]
go see fka twigs outkast maybe even steely dan drake acdc headlining oh that thanks coachella,['#Coachella2015'],[]
yawn coachella,['#Coachella2015'],[]
suck dick coachella flyydoggsexmachine,['#coachella2015'],[]
coachella line crap,['#Coachella2015'],[]
mad programming coachella   uskao coachella,['#Coachella2015'],[]
coachella fuuuuuuuuck coachella coachellalineup coachella,"['#Coachella', '#coachellalineup', '#Coachella2015']",[]
govball packing lil left hook coachella uppercut,"['#GovBall2015', '#Coachella2015']",[]
coachella dont go  bands go  omg much traffic expensive fun woodstock,['#Coachella2015'],[]
coachella lineup dope af year ___ goochella goochsseasonapproachin_,"['#Coachella2015', '#GOOCHELLA2015', '#GoochsSeasonApproachin_ÙÔÛ']",[]
impressed coachella lineup hope predictor firefly like last year __,"['#Coachella2015', '#Firefly2015']",[]
better line last yearcoachella outkast babe,"['#Coachella2015', '#Outkast']",[]
fuck you  heard coachella lineup full overrated artists year say aint so,['#Coachella2015'],[]
coachella far,['#Coachella2015'],[]
lol never mind looked prices coachella,['#Coachella2015'],[]
coachella tickets sale today ___,['#coachella2015'],[]
go coachella __,['#Coachella2015'],[]
rt  either type person planning entire coachella weekend or life going right di_,['#Coachella2015'],[]
seriously contemplating quick trip back us go coachella,['#Coachella2015'],[]
saying coachella crash hot year coachella,['#Coachella2015'],[]
coachella line out quite glad get tickets year fingers crossed ,['#Coachella2015'],[]
coachella lineup lookin terrible ready see lineups waka roo __,['#coachella2015'],[]
rt  ready _ coachella,['#Coachella2015'],[]
gone coachella since  bc think overrated nowadays but breaking dry spell year coachella,['#Coachella2015'],[]
rt  wanna go coachella like  ____,['#Coachella2015'],[]
 playing year could excited coachella  ___ someone pleaseeeeeee,['#coachella2015'],[]
coachella line looks softer drake somber trackoh wait what coachella,['#Coachella2015'],[]
 bands know worth  excuse drugs three days coachella,['#coachella2015'],[]
__ thats feel years coachella line up even worth buying tickets to,['#Coachella2015'],[]
people actually listen lil b coachella,['#Coachella2015'],[]
rt  bummed gonna see reunion armadildos coachella coachella,"['#Coachella', '#Coachella2015']",[]
rt  wanted go edm festival wouldve bought edc ticket coachella,['#Coachella2015'],[]
coachella line missing ceeh,['#Coachella2015'],[]
happened lineup coachella coachella notimpressed festival,"['#Coachella', '#Coachella2015', '#NotImpressed', '#festival']",[]
coachella today malcolm youngs birthday acdc announced play venue acdc without malcolm young guitar bullshit,"['#Coachella2015', '#ACDC']",[]
fuck coachella outsidelands,"['#Coachella2015', '#OutsideLands']",[]
cant decide whats meh antman trailer coachella lineup,"['#AntMan', '#Coachella2015']",[]
ryan adams drake performing coachella year know whats going pop culture,['#Coachella2015'],[]
rt  coachella lineup sucks coachella maybenextyear,"['#Coachella2015', '#maybenextyear']",[]
feel coachella s line bit stronger hey could bias since went coachella,['#Coachella2015'],[]
kid conditioning said coachella line weak nahbro,"['#Coachella2015', '#NahBro']",[]
prob worst line ever seen coachella,['#Coachella2015'],[]
wow year coachella boo,"['#Coachella2015', '#boo']",[]
selling  coachella tickets second week hmu  price includes parking pass too coachellaticketssale coachella,"['#COACHELLATICKETS4SALE', '#COACHELLA2015']",[]
wtf coachella lineup sucks ass im suppose go birthday _,['#Coachella2015'],[]
ton excitement coachella lineup happy see desaparecidos belle amp sebastian ratatat there,['#Coachella2015'],[]
stop thinking coachella _,['#Coachella2015'],[]
coachella line year __,['#Coachella2015'],[]
drake coachella whack fuck hands __,"['#drake', '#Coachella2015']",[]
 illegals taking good american jobs drake coachella,"['#Drake', '#Coachella2015']",[]
 coachella lineup sick going coachellaonfleek lololololol took second,"['#Coachella2015', '#going', '#coachellaonfleek']",[]
man poster ants something coachella,['#Coachella2015'],[]
really coachella lineup coachella coachellalineup weaksauce,"['#coachella', '#Coachella2015', '#coachellalineup', '#weaksauce']",[]
rt  dear  please tell line bad joke coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
rt  hoping wake tomorrow better line up coachella,['#Coachella2015'],[]
feel like acdc coachella would boring act really wants anyway,['#Coachella2015'],[]
coachella one likes steelydan  ,"['#Coachella2015', '#SteelyDan']",[]
coachella one likes steelydan  ,"['#Coachella2015', '#SteelyDan']",[]
coachella lineup released today first time since going there completely cool missing year coachella meh,"['#Coachella2015', '#meh']",[]
cant say terribly impressed years coachella lineup good acts pretty uninspiring coachella coachellalineup,"['#Coachella', '#Coachella2015', '#coachellalineup']",[]
disappointed coachella line tbh ,['#Coachella2015'],[]
many faves coachella lineup __ thoughts,['#Coachella2015'],[]
rather go coachella,['#Coachella2015'],[]
seeing s lineup glad going year coachella,['#Coachella2015'],[]
coachella steelydan acdc favourite dad dad please take me ,"['#Coachella2015', '#SteelyDan', '#ACDC']",[]
wait princess tinymeat coachella coachella,"['#Coachella', '#Coachella2015']",[]
rt  weeknd jack white circa survive lykke li ratatat amp brand new common awesomeness coachella,['#Coachella2015'],[]
go coachella basic enough _ coachella,['#Coachella2015'],[]
fuck coachella good billboard april saturdays glory i need  us,['#Coachella2015'],[]
really hope add the master baiters coachella heard awesome,['#Coachella2015'],[]
everyone hating coachella lineup likely  dead youth coachella lego d,"['#dead', '#youth', '#coachella2015']",[]
zomg coachella oh why __,['#Coachella2015'],[]
cue defibrillator amp viagra lots baby boomers drifting golf courses palm springs coachella,"['#defibrillator', '#Viagra', '#Coachella2015']",[]
rt  lol never mind looked prices coachella,['#Coachella2015'],[]
real coachella coachellalineup,"['#Coachella2015', '#coachellalineup']",[]
sigh every year coachella,['#Coachella2015'],[]
instead attending coachella going post craigslist inviting  misc unshowered teenagers throw dirt,['#Coachella2015'],[]
since coachella line horrible wonder lollapalooza line gonna look like ___,"['#Coachella2015', '#Lollapalooza2015']",[]
wish going coachella ______,['#Coachella2015'],[]
clue everybody going nuts coachella seen forthelove festival lineup,"['#Coachella2015', '#ForTheLove']",[]
coachella great line ,['#coachella2015'],[]
wow lineup coachella subpar year coachella,['#Coachella2015'],[]
need friends travel across country coachella _,['#Coachella2015'],[]
coachella shit,['#Coachella2015'],[]
one impressed coachella lineup ticket all,['#Coachella2015'],[]
kygo loses nexus presets coachella,['#Coachella2015'],[]
anyone seen coachella line up think keeps getting worse years come coachella,['#Coachella2015'],[]
dear coachella either old lineup lame try please coachella,['#Coachella2015'],[]
 coachella line look exciting plan stay home amp youtube favorite band couch couchchilla,"['#Coachella2015', '#CouchChilla']",[]
thoroughly disappointed coachella lineup _,['#Coachella2015'],[]
coachella lineup disappointing see,['#Coachella2015'],[]
lineup coachella  announcedcoachella,['#Coachella2015'],[]
band names mini font sound like porn actor names coachella jamiexx alisonwonderland claudevonstroke,"['#Coachella2015', '#jamiexx', '#alisonwonderland', '#claudevonstroke']",[]
weird smaller font far interesting acts bigger ones coachella,['#Coachella2015'],[]
seen coachella lineup _,['#Coachella2015'],[]
whats repeat offenders dejavu coachella,"['#dejavu', '#Coachella2015']",[]
acdc even know drake is coachella,"['#ACDC', '#Drake', '#Coachella2015']",[]
